,id,seccion,agrupacion_ganadora,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_perc,FRENTE LIBER.AR_perc,FRENTE PATRIOTA FEDERAL_perc,HACEMOS POR NUESTRO PAIS_perc,JUNTOS POR EL CAMBIO_perc,LA LIBERTAD AVANZA_perc,MOVIMIENTO AL SOCIALISMO_perc,MOVIMIENTO DE ACCION VECINAL_perc,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD_perc,MOVIMIENTO LIBRES DEL SUR_perc,POLITICA OBRERA_perc,PRINCIPIOS Y VALORES_perc,PROYECTO JOVEN_perc,UNION DEL CENTRO DEMOCRATICO_perc,UNION POR LA PATRIA_perc,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD_votos,FRENTE LIBER.AR_votos,FRENTE PATRIOTA FEDERAL_votos,HACEMOS POR NUESTRO PAIS_votos,JUNTOS POR EL CAMBIO_votos,LA LIBERTAD AVANZA_votos,MOVIMIENTO AL SOCIALISMO_votos,MOVIMIENTO DE ACCION VECINAL_votos,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD_votos,MOVIMIENTO LIBRES DEL SUR_votos,POLITICA OBRERA_votos,PRINCIPIOS Y VALORES_votos,PROYECTO JOVEN_votos,UNION DEL CENTRO DEMOCRATICO_votos,UNION POR LA PATRIA_votos,Participacion,electores,votantes,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos
76,BUENOS AIRES_LOMAS DE ZAMORA,"Lomas De Zamora, Buenos Aires",UNION POR LA PATRIA,4.18,0.29,0.26,1.19,27.17,24.24,0.49,0.18,0.49,0.46,0.24,1.06,0.24,0.15,39.35,13887,975,878,3963,90264,80533,1630,611,1642,1528,785,3537,795,482,130761,69.31,512722,355370,5.32,0.14,1.04,18904,482
77,BUENOS AIRES_LUJAN,"Lujan, Buenos Aires",JUNTOS POR EL CAMBIO,2.78,0.27,0.29,0.83,34.78,27.08,0.3,0.1,0.41,0.41,0.18,0.6,0.23,0.06,31.68,1628,157,172,485,20334,15832,176,59,240,242,103,350,133,36,18523,66.73,95668,63836,7.61,0.06,0.73,4858,41
78,BUENOS AIRES_MAGDALENA,"Magdalena, Buenos Aires",JUNTOS POR EL CAMBIO,1.45,0.29,0.07,1.1,43.33,25.8,0.23,0.18,0.24,0.16,0.17,0.35,0.26,0.22,26.16,148,30,7,112,4431,2639,24,18,25,16,17,36,27,22,2675,73.9,15860,11720,12.44,0.05,0.25,1458,6
79,BUENOS AIRES_MAIPU,"Maipu, Buenos Aires",JUNTOS POR EL CAMBIO,1.06,0,0.06,0.68,44.61,23.3,0.05,0.12,0.15,0.14,0.02,0.35,0.03,0,29.44,70,0,4,45,2956,1544,3,8,10,9,1,23,2,0,1951,70,10235,7165,6.64,0.25,0.63,476,18
80,BUENOS AIRES_MALVINAS ARGENTINAS,"Malvinas Argentinas, Buenos Aires",UNION POR LA PATRIA,4.02,0.26,0.28,0.91,21.51,28.85,0.48,0.12,0.39,0.92,0.28,0.88,0.26,0.13,40.7,7188,474,494,1626,38489,51629,863,214,696,1641,496,1579,472,238,72830,68.76,279450,192137,6.19,0.13,0.55,11886,258
81,BUENOS AIRES_MAR CHIQUITA,"Mar Chiquita, Buenos Aires",UNION POR LA PATRIA,2.01,0.19,0.14,0.88,29.54,25.19,0.22,0.18,0.31,0.69,0.16,0.54,0.07,0,39.85,402,39,28,177,5910,5039,45,36,63,138,33,109,15,1,7972,68.09,31604,21520,6.2,0.16,0.67,1334,35
82,BUENOS AIRES_MARCOS PAZ,"Marcos Paz, Buenos Aires",UNION POR LA PATRIA,2.92,0.4,0.19,1.66,25.05,25.93,0.32,0.18,0.32,0.74,0.27,0.69,0.36,0.17,40.79,812,110,53,462,6960,7203,89,51,90,206,75,191,100,47,11333,64.56,48656,31414,10.68,0.25,0.64,3354,77
83,BUENOS AIRES_MERCEDES,"Mercedes, Buenos Aires",JUNTOS POR EL CAMBIO,2.14,0.32,0.19,0.87,36.94,26.64,0.21,0.11,0.28,0.17,0.45,1.02,0.18,0.12,30.36,851,127,74,345,14661,10570,84,45,110,68,177,404,72,48,12048,72.96,58315,42548,5.92,0.06,0.76,2518,24
84,BUENOS AIRES_MERLO,"Merlo, Buenos Aires",UNION POR LA PATRIA,5.23,0.33,0.38,1.27,22.13,27.45,0.53,0.06,0.52,1.11,0.38,1.05,0.26,0.18,39.13,12781,814,918,3104,54055,67039,1289,136,1271,2718,932,2574,628,436,95569,62.8,425883,267440,7.78,0.16,0.72,20809,430
85,BUENOS AIRES_MONTE,"Monte, Buenos Aires",JUNTOS POR EL CAMBIO,1.38,0.01,0.23,1.14,45.03,25.83,0.22,0.28,0.26,0.15,0.14,0.62,0.09,0.02,24.6,171,1,28,141,5580,3201,27,35,32,19,17,77,11,3,3048,67.56,20205,13650,8.15,0.18,0.89,1113,25
86,BUENOS AIRES_MONTE HERMOSO,"Monte Hermoso, Buenos Aires",UNION POR LA PATRIA,1.65,0,0.2,0.92,29.08,23.44,0.18,0.12,0.41,0.14,0.12,0.92,0,0,42.81,93,0,11,52,1640,1322,10,7,23,8,7,52,0,0,2414,65.68,9306,6112,7.12,0.23,0.39,435,14
87,BUENOS AIRES_MORENO,"Moreno, Buenos Aires",UNION POR LA PATRIA,4.19,0.1,0.3,0.86,19.37,28.32,0.41,0.03,0.41,0.68,0.29,0.71,0.27,0.15,43.9,8893,207,639,1827,41119,60140,879,74,879,1434,618,1504,574,321,93220,63.93,362254,231579,7.57,0.15,0.6,17527,343
88,BUENOS AIRES_MORON,"Moron, Buenos Aires",JUNTOS POR EL CAMBIO,4.5,0.09,0.19,1.38,35.64,23.44,0.52,0.09,0.5,0.41,0.24,1.34,0.28,0.11,31.25,8412,177,363,2578,66562,43779,980,165,943,766,446,2507,519,202,58353,70.5,278156,196093,3.63,0.11,1.02,7113,223
89,BUENOS AIRES_NAVARRO,"Navarro, Buenos Aires",JUNTOS POR EL CAMBIO,0.74,0.31,0.67,0.98,37.4,25.59,0.11,0.12,0.17,0.12,0.06,1.03,0.17,0.15,32.38,77,32,70,102,3909,2675,11,13,18,13,6,108,18,16,3384,75.27,15629,11764,10.21,0.04,0.9,1201,5
90,BUENOS AIRES_NECOCHEA,"Necochea, Buenos Aires",JUNTOS POR EL CAMBIO,2.04,0.01,0.16,1.8,39.38,32.19,0.19,0.22,0.4,0.32,0.16,0.65,0.07,0,22.41,995,4,77,876,19212,15706,95,108,193,155,78,319,34,1,10931,63.63,86708,55169,10.59,0.13,0.85,5845,72
91,BUENOS AIRES_OLAVARRIA,"Olavarria, Buenos Aires",JUNTOS POR EL CAMBIO,2.85,0,0.19,1.74,33.1,31.18,0.32,0.31,0.41,0.25,0.22,1.08,0,0,28.33,1779,3,116,1088,20640,19447,197,193,258,158,138,675,2,2,17667,69.12,98276,67931,6.87,0.14,1.18,4667,97
92,BUENOS AIRES_PATAGONES,"Patagones, Buenos Aires",UNION POR LA PATRIA,1.5,0.01,0.19,0.98,31.97,31.66,0.29,0.22,0.42,0.17,0.06,0.25,0.02,0,32.25,250,2,32,163,5325,5274,49,37,70,29,10,41,3,0,5373,63.73,28563,18204,7.44,0.21,0.84,1355,38
93,BUENOS AIRES_PEHUAJO,"Pehuajo, Buenos Aires",JUNTOS POR EL CAMBIO,1.44,0,0.14,1.35,38.03,26.09,0.16,0.31,0.35,0.19,0.15,0.56,0.07,0,31.15,335,0,33,313,8826,6055,37,71,82,43,35,130,16,0,7229,70.96,35986,25534,7.73,0.13,1.26,1973,33
94,BUENOS AIRES_PELLEGRINI,"Pellegrini, Buenos Aires",JUNTOS POR EL CAMBIO,0.28,0,0.19,1.15,41.85,26.29,0.12,0.25,0.16,0.19,0.06,0.12,0,0,29.34,9,0,6,37,1342,843,4,8,5,6,2,4,0,0,941,67.31,5261,3541,8.67,0.11,0.65,307,4
95,BUENOS AIRES_PERGAMINO,"Pergamino, Buenos Aires",JUNTOS POR EL CAMBIO,1.64,0.33,0.16,1.54,43.04,28.89,0.26,0.22,0.33,1.24,0.31,0.64,0.03,0,21.36,958,194,96,901,25118,16859,149,130,191,722,179,376,18,1,12462,68.12,91802,62532,5.52,0.05,1.11,3452,34
96,BUENOS AIRES_PILA,"Pila, Buenos Aires",UNION POR LA PATRIA,0.34,0,0,1.41,32.42,24.53,0.13,0.21,0.3,0.13,0.09,0.51,0,0,39.93,8,0,0,33,760,575,3,5,7,3,2,12,0,0,936,72.56,3608,2618,9.63,0.27,0.57,252,7
97,BUENOS AIRES_PILAR,"Pilar, Buenos Aires",UNION POR LA PATRIA,2.72,0.26,0.4,0.79,26.65,31.17,0.27,0.01,0.32,0.42,0.21,0.68,0.17,0.16,35.78,4763,459,701,1390,46662,54580,470,13,557,727,368,1191,299,277,62658,69.03,274526,189495,6.62,0.23,0.74,12543,427
98,BUENOS AIRES_PINAMAR,"Pinamar, Buenos Aires",JUNTOS POR EL CAMBIO,1.56,0.02,0.11,0.89,37.01,32.44,0.22,0.16,0.27,0.23,0.13,0.65,0.02,0,26.29,267,3,19,153,6349,5564,37,27,47,40,23,111,4,0,4509,61.41,30178,18531,6,0.23,1.21,1112,42
99,BUENOS AIRES_PRESIDENTE PERON,"Presidente Peron, Buenos Aires",UNION POR LA PATRIA,4.47,0.34,0.37,1.26,18.66,31.49,0.46,0.02,0.64,0.58,0.49,1.19,0.02,0.02,39.98,1815,138,150,511,7572,12782,186,7,261,236,200,485,10,7,16226,64.82,70766,45868,10.54,0.07,0.9,4835,32
100,BUENOS AIRES_PUAN,"Puan, Buenos Aires",JUNTOS POR EL CAMBIO,1.78,0,0.21,1.71,50.47,30,0.26,0.35,0.56,0.2,0.2,1.34,0,0,12.9,166,0,20,160,4709,2799,24,33,52,19,19,125,0,0,1204,70.78,14360,10164,6.95,0.31,0.94,706,32
101,BUENOS AIRES_PUNTA INDIO,"Punta Indio, Buenos Aires",JUNTOS POR EL CAMBIO,1.45,0.25,0.15,1.09,39.09,25.81,0.26,0.14,0.23,0.18,0.11,0.54,0.17,0.14,30.38,94,16,10,71,2540,1677,17,9,15,12,7,35,11,9,1974,70.12,10253,7189,8.79,0.08,0.75,632,6
102,BUENOS AIRES_QUILMES,"Quilmes, Buenos Aires",UNION POR LA PATRIA,3.75,0.22,0.21,0.97,30.99,22.51,0.44,0.07,0.42,0.47,0.22,0.86,0.15,0.13,38.59,11345,676,631,2938,93811,68126,1335,217,1259,1421,679,2597,451,386,116809,68.66,476056,326855,6.61,0.22,0.56,21607,727
103,BUENOS AIRES_RAMALLO,"Ramallo, Buenos Aires",JUNTOS POR EL CAMBIO,1.27,0.26,0.2,0.99,40.21,23.4,0.15,0.19,0.23,0.13,0.12,0.44,0.37,0,32.02,259,52,41,201,8173,4756,31,39,46,27,25,90,76,0,6509,72.79,30933,22515,9.48,0.03,0.21,2135,7
104,BUENOS AIRES_RAUCH,"Rauch, Buenos Aires",JUNTOS POR EL CAMBIO,1.13,0.01,0.08,0.98,41.82,22.28,0.11,0.21,0.14,0.12,0.12,0.67,0.02,0,32.29,96,1,7,83,3538,1885,9,18,12,10,10,57,2,0,2732,67.6,14026,9482,10.27,0.32,0.19,974,30
105,BUENOS AIRES_RIVADAVIA,"Rivadavia, Buenos Aires",JUNTOS POR EL CAMBIO,0.55,0.31,0.06,1.12,43.15,26.5,0.08,0.23,0.15,0.09,0.04,0.28,0.05,0,27.38,51,29,6,104,4006,2460,7,21,14,8,4,26,5,0,2542,71.19,14714,10475,10.96,0.04,0.38,1148,4
106,BUENOS AIRES_ROJAS,"Rojas, Buenos Aires",JUNTOS POR EL CAMBIO,1.4,0.41,0.21,2.08,44.64,27.86,0.17,0.29,0.29,0.43,0.12,0.56,0,0.01,21.54,191,56,28,283,6087,3799,23,39,40,58,16,76,0,2,2937,72.57,20963,15212,9.47,0.18,0.72,1440,27
107,BUENOS AIRES_ROQUE PEREZ,"Roque Perez, Buenos Aires",JUNTOS POR EL CAMBIO,0.67,0,0.05,1.02,42.02,23.81,0.08,0.23,0.07,0.22,0.01,0.42,0,0,31.4,49,0,4,75,3090,1751,6,17,5,16,1,31,0,0,2309,77.01,11430,8802,15.62,0.2,0.62,1375,18
108,BUENOS AIRES_SAAVEDRA,"Saavedra, Buenos Aires",JUNTOS POR EL CAMBIO,1.17,0.01,0.19,1.8,41,34.18,0.33,0.31,0.25,0.29,0.12,0.66,0,0.02,19.68,126,1,20,194,4421,3685,36,33,27,31,13,71,0,2,2122,67.97,18454,12544,11.99,0.63,1.43,1504,79
109,BUENOS AIRES_SALADILLO,"Saladillo, Buenos Aires",JUNTOS POR EL CAMBIO,1.32,0,0.11,1.19,43.21,28.73,0.22,0.36,0.28,0.48,0.1,0.48,0,0,23.51,243,0,20,219,7935,5275,41,66,51,89,19,88,0,0,4317,69.54,29199,20304,8.29,0.19,1.08,1683,38
110,BUENOS AIRES_SALLIQUELO,"Salliquelo, Buenos Aires",JUNTOS POR EL CAMBIO,0.45,0,0.12,1.09,44.55,21.43,0.1,0.14,0.19,0.1,0.02,0.19,0,0,31.61,22,0,6,53,2166,1042,5,7,9,5,1,9,0,0,1537,67.84,7830,5312,7.3,0.73,0.43,388,39
111,BUENOS AIRES_SALTO,"Salto, Buenos Aires",LA LIBERTAD AVANZA,1.65,0.37,0.15,2.1,31.93,33.59,0.29,0.25,0.25,0.5,0.21,0.51,0,0,28.21,335,76,31,427,6495,6832,59,50,50,102,43,103,0,0,5739,72.19,30355,21914,7.03,0,0.14,1541,0
112,BUENOS AIRES_SAN ANDRES DE GILES,"San Andres De Giles, Buenos Aires",JUNTOS POR EL CAMBIO,1.36,0.91,0.24,1.33,35.16,29.56,0.27,0.41,0.26,1.06,0.21,0.65,0,0,28.59,179,119,31,175,4616,3881,35,54,34,139,27,85,0,0,3753,69.88,20759,14506,9.2,0,0.3,1335,0
113,BUENOS AIRES_SAN ANTONIO DE ARECO,"San Antonio De Areco, Buenos Aires",JUNTOS POR EL CAMBIO,3.02,0.51,0.09,1.59,40.58,27,0.24,0.2,0.26,0.51,0.15,0.4,0.01,0,25.45,408,69,12,215,5483,3648,32,27,35,69,20,54,2,0,3439,69.72,20928,14592,6.35,0.14,0.9,927,21
114,BUENOS AIRES_SAN CAYETANO,"San Cayetano, Buenos Aires",JUNTOS POR EL CAMBIO,0.53,0,0.1,0.94,52.63,26.63,0.07,0.17,0.12,0.17,0.02,0.72,0,0,17.9,22,0,4,39,2188,1107,3,7,5,7,1,30,0,0,744,60.5,7368,4458,6.48,0.22,0.04,289,10
115,BUENOS AIRES_SAN FERNANDO,"San Fernando, Buenos Aires",UNION POR LA PATRIA,3.06,0.1,0.15,0.81,31.36,26.14,0.32,0.05,0.33,0.79,0.23,0.87,0.19,0.11,35.48,2706,89,137,721,27756,23140,281,45,294,700,202,768,170,101,31411,69.81,135581,94644,5.99,0.13,0.35,5666,125
116,BUENOS AIRES_SAN ISIDRO,"San Isidro, Buenos Aires",JUNTOS POR EL CAMBIO,2.88,0.14,0.13,0.91,51.45,21.65,0.34,0.02,0.35,0.53,0.19,0.88,0.18,0.08,20.28,5308,265,236,1675,94681,39833,630,34,637,975,348,1614,323,143,37321,70.85,272157,192819,3.43,0.18,0.96,6610,339
117,BUENOS AIRES_SAN MIGUEL,"San Miguel, Buenos Aires",JUNTOS POR EL CAMBIO,3.64,0.23,0.18,0.75,34.3,26.37,0.42,0.08,0.37,0.31,0.22,0.64,0.21,0.07,32.22,5695,367,276,1181,53720,41298,650,127,575,479,351,1002,326,111,50464,68.87,244175,168156,5.85,0.16,0.85,9845,267
118,BUENOS AIRES_SAN NICOLAS,"San Nicolas, Buenos Aires",JUNTOS POR EL CAMBIO,2.89,0.49,0.24,1.28,35,29.77,0.3,0.26,0.33,0.47,0.18,1.21,0.03,0,27.55,2366,404,200,1047,28639,24357,245,215,269,383,147,987,23,3,22544,69.85,127779,89255,7.63,0.08,0.61,6812,69
119,BUENOS AIRES_SAN PEDRO,"San Pedro, Buenos Aires",LA LIBERTAD AVANZA,1.59,0.32,0.16,2.25,31.96,33.04,0.23,0.28,0.29,0.42,0.26,0.87,0.17,0.01,28.15,536,107,55,756,10759,11121,78,93,99,142,88,292,57,2,9477,67.5,54392,36712,7.4,0.11,0.79,2718,41
120,BUENOS AIRES_SAN VICENTE,"San Vicente, Buenos Aires",UNION POR LA PATRIA,2.3,0.05,0.24,0.92,22.79,27.87,0.45,0.27,0.34,0.34,0.19,1.07,0.06,0.2,42.91,882,19,93,353,8756,10708,171,103,131,130,74,410,24,78,16484,64.82,65158,42233,7.88,0.28,0.87,3330,120
121,BUENOS AIRES_SUIPACHA,"Suipacha, Buenos Aires",JUNTOS POR EL CAMBIO,0.84,0.21,0.06,1.04,37.05,25.86,0.06,0.13,0.06,0.05,0.08,0.39,0.16,0.1,33.9,52,13,4,64,2281,1592,4,8,4,3,5,24,10,6,2087,68.47,9856,6748,8.22,0.04,0.49,555,3
122,BUENOS AIRES_TANDIL,"Tandil, Buenos Aires",JUNTOS POR EL CAMBIO,2.1,0.25,0.19,2.21,40.73,27.49,0.32,0.25,0.4,0.33,0.19,1.05,0.39,0.03,24.08,1569,183,142,1651,30393,20512,241,187,299,243,139,783,289,25,17970,69.93,114862,80326,5.76,0.14,1.2,4628,111
123,BUENOS AIRES_TAPALQUE,"Tapalque, Buenos Aires",JUNTOS POR EL CAMBIO,0.58,0,0.11,0.49,39.81,23.13,0.09,0.22,0.16,0,0.07,0.09,0,0,35.24,32,0,6,27,2189,1272,5,12,9,0,4,5,0,0,1938,68.97,8861,6111,9.34,0.29,0.38,571,18
124,BUENOS AIRES_TIGRE,"Tigre, Buenos Aires",UNION POR LA PATRIA,3.66,0.08,0.2,0.86,31.23,28.2,0.37,0.06,0.41,0.57,0.21,0.64,0.15,0.07,33.28,7576,175,421,1786,64631,58356,770,133,845,1174,437,1321,311,150,68871,68.36,330245,225763,7.3,0.18,0.85,16489,396
125,BUENOS AIRES_TORDILLO,"Tordillo, Buenos Aires",UNION POR LA PATRIA,0.23,0,0,0.17,37.74,17.2,0.06,0.35,0.06,0.06,0,0.4,0,0,43.73,4,0,0,3,656,299,1,6,1,1,0,7,0,0,760,78.6,2411,1895,7.34,0.21,0.74,139,4
126,BUENOS AIRES_TORNQUIST,"Tornquist, Buenos Aires",JUNTOS POR EL CAMBIO,1.24,0,0.14,1.9,35.03,29.67,0.17,0.19,0.19,0.11,0.18,0.74,0.01,0.01,30.43,119,0,13,182,3352,2839,16,18,18,11,17,71,1,1,2912,66,15807,10432,7.54,0.19,0.53,787,20
127,BUENOS AIRES_TRENQUE LAUQUEN,"Trenque Lauquen, Buenos Aires",JUNTOS POR EL CAMBIO,1.34,0.01,0.22,1.71,40.5,29.42,0.27,0.34,0.36,0.61,0.18,0.8,0.1,0,24.12,333,2,55,423,10034,7290,67,85,89,152,45,199,25,1,5976,65.5,41515,27193,7.88,0.22,0.79,2142,60
128,BUENOS AIRES_TRES ARROYOS,"Tres Arroyos, Buenos Aires",JUNTOS POR EL CAMBIO,2.38,0,0.18,2.01,37.07,27.12,0.26,0.33,0.48,0.45,0.06,1.11,0,0,28.55,736,1,56,623,11479,8399,82,101,149,139,19,343,0,0,8840,65.21,53367,34801,9.78,0.16,1.09,3402,54
129,BUENOS AIRES_TRES DE FEBRERO,"Tres De Febrero, Buenos Aires",JUNTOS POR EL CAMBIO,4.16,0.1,0.21,1.03,35.4,24.27,0.42,0,0.5,0.45,0.24,1.16,0.21,0.11,31.74,7692,188,390,1904,65450,44882,769,9,917,840,449,2150,381,197,58683,68.82,284360,195706,4.39,0.15,0.98,8587,302
130,BUENOS AIRES_TRES LOMAS,"Tres Lomas, Buenos Aires",UNION POR LA PATRIA,0.64,0.14,0.21,1,36.38,21.64,0.17,0.38,0.26,0.21,0.07,0.26,0,0,38.64,27,6,9,42,1530,910,7,16,11,9,3,11,0,0,1625,71.9,6836,4915,13.75,0.18,0.49,676,9
131,BUENOS AIRES_VICENTE LOPEZ,"Vicente Lopez, Buenos Aires",JUNTOS POR EL CAMBIO,3.86,0.17,0.14,1.26,50.58,20.18,0.44,0.04,0.37,0.25,0.17,0.89,0.17,0.08,21.4,6142,276,230,2005,80416,32086,694,71,587,390,276,1410,267,127,34022,71.88,231259,166220,3.15,0.14,1.05,5232,237
132,BUENOS AIRES_VILLA GESELL,"Villa Gesell, Buenos Aires",JUNTOS POR EL CAMBIO,1.96,0.01,0.17,1.47,33.31,29.07,0.22,0.22,0.31,0.28,0.16,0.74,0,0,32.09,343,1,29,257,5841,5097,38,38,55,49,28,130,0,0,5627,58.36,32600,19025,6.8,0.11,0.94,1293,21
133,BUENOS AIRES_VILLARINO,"Villarino, Buenos Aires",LA LIBERTAD AVANZA,1.21,0,0.24,0.97,32.28,46.87,0.22,0.45,0.38,0.43,0.15,0.62,0,0,16.18,173,0,35,139,4617,6705,32,65,54,61,21,89,0,0,2314,68.6,24991,17145,15.33,0.38,0.85,2629,65
134,BUENOS AIRES_ZARATE,"Zarate, Buenos Aires",UNION POR LA PATRIA,2.27,0.53,0.18,1.01,30.21,27.17,0.31,0.24,0.38,0.66,0.24,0.88,0.18,0.01,35.75,1413,327,114,628,18817,16919,193,149,235,412,147,548,110,7,22263,67.56,101288,68433,8.34,0.08,0.58,5705,52
135,CATAMARCA_AMBATO,"Ambato, Catamarca",UNION POR LA PATRIA,0.64,0,0.09,0.86,26.2,21.24,0.06,0,0.09,0.21,0.15,0,0,0,50.44,21,0,3,28,855,693,2,0,3,7,5,0,0,0,1646,74.01,5491,4064,19.24,0.27,0.2,782,11
136,CATAMARCA_ANCASTI,"Ancasti, Catamarca",JUNTOS POR EL CAMBIO,1.48,0,0,0.55,44.07,7.55,0.22,0.11,0.22,2.02,0.38,0,0,0,43.41,27,0,0,10,806,138,4,2,4,37,7,0,0,0,794,65.94,3203,2112,12.59,0.33,0.47,266,7
137,CATAMARCA_ANDALGALA,"Andalgala, Catamarca",UNION POR LA PATRIA,1.94,0,0.19,0.98,32.08,25.29,0.2,0.21,0.29,0.29,0.44,0,0,0,38.08,166,0,16,84,2745,2164,17,18,25,25,38,0,0,0,3258,59.82,16360,9787,11.38,0.2,0.99,1114,20
138,CATAMARCA_ANTOFAGASTA DE LA SIERRA,"Antofagasta De La Sierra, Catamarca",JUNTOS POR EL CAMBIO,0.2,0,0.1,0.2,55.11,21.44,0.2,0.3,0.4,0,0.1,0,0.1,0,21.84,2,0,1,2,545,212,2,3,4,0,1,0,1,0,216,69.15,1796,1242,17.23,1.53,1.61,214,19
139,CATAMARCA_BELEN,"Belen, Catamarca",UNION POR LA PATRIA,0.63,0.06,0.17,1.13,28.83,21.38,0.22,0.17,0.2,0.42,0.33,0.02,0,0,46.42,88,9,24,158,4024,2984,31,24,28,58,46,3,0,0,6479,65.7,24324,15980,11.96,0.11,0.59,1912,18
140,CATAMARCA_CAPAYAN,"Capayan, Catamarca",UNION POR LA PATRIA,1.56,0.08,0.09,0.81,14.53,24.55,0.2,0.12,0.25,0.76,0.32,0,0.03,0.09,56.59,117,6,7,61,1088,1838,15,9,19,57,24,0,2,7,4236,56.65,15197,8609,12.23,0.15,0.66,1053,13
141,CATAMARCA_CAPITAL,"Capital, Catamarca",UNION POR LA PATRIA,2.13,0,0.26,2.5,21.44,31.49,0.39,0.24,0.43,1,0.53,0.07,0.01,0.01,39.5,1723,3,208,2014,17300,25414,313,196,350,809,425,57,10,6,31876,62.59,141578,88613,7.28,0.23,1.41,6448,208
142,CATAMARCA_EL ALTO,"El Alto, Catamarca",UNION POR LA PATRIA,0.67,0,0.13,0.9,24.29,13.4,0.27,0.03,0.07,0.17,0.13,0.03,0.03,0,59.87,20,0,4,27,725,400,8,1,2,5,4,1,1,0,1787,77.52,4338,3363,10.41,0.33,0.51,350,11
143,CATAMARCA_FRAY MAMERTO ESQUIU,"Fray Mamerto Esquiu, Catamarca",UNION POR LA PATRIA,1.75,0.17,0.17,1.31,23.72,20.45,0.28,0.14,0.14,0.2,0.34,0.1,0,0,51.24,124,12,12,93,1682,1450,20,10,10,14,24,7,0,0,3634,69.93,12230,8552,16.1,0.19,0.78,1377,16
144,CATAMARCA_LA PAZ,"La Paz, Catamarca",UNION POR LA PATRIA,0.48,0,0.16,2.79,17.48,18.97,0.23,0.21,0.17,0.12,0.21,0,0,0,59.18,62,0,20,360,2253,2445,30,27,22,15,27,0,0,0,7628,67.53,21015,14192,8,0.31,0.87,1136,44
145,CATAMARCA_PACLIN,"Paclin, Catamarca",UNION POR LA PATRIA,0.75,0,0.16,0.59,29,11.45,0.2,0.13,0.2,0.03,0.13,0,0,0,57.36,23,0,5,18,889,351,6,4,6,1,4,0,0,0,1758,72.65,4552,3307,6.47,0.24,0.6,214,8
146,CATAMARCA_POMAN,"Poman, Catamarca",UNION POR LA PATRIA,0.4,0,0.15,0.64,15.53,25.6,0.17,0.23,0.09,0.29,0.21,0,0,0.03,56.66,26,0,10,42,1015,1673,11,15,6,19,14,0,0,2,3703,77.12,9724,7499,11.69,0.2,0.95,877,15
147,CATAMARCA_SANTA MARIA,"Santa Maria, Catamarca",UNION POR LA PATRIA,0.96,0.19,0.12,1.54,22.07,35.14,0.28,0.14,0.18,0.62,0.22,0.06,0.01,0.02,38.46,115,23,14,185,2646,4212,33,17,22,74,26,7,1,2,4610,67.04,21482,14401,15.45,0.11,1.2,2225,16
148,CATAMARCA_SANTA ROSA,"Santa Rosa, Catamarca",UNION POR LA PATRIA,0.59,0,0.12,0.82,22.46,22.34,0.24,0.11,0.17,0.26,0.27,0,0,0,52.6,39,0,8,54,1475,1467,16,7,11,17,18,0,0,0,3454,68.02,11324,7703,13.73,0.19,0.83,1058,15
149,CATAMARCA_TINOGASTA,"Tinogasta, Catamarca",UNION POR LA PATRIA,0.55,0,0.09,0.87,26.81,25.25,0.11,0.12,0.2,0.2,0.19,0,0.03,0,45.57,65,0,11,102,3150,2967,13,14,24,24,22,0,3,0,5355,66.34,19712,13076,9.33,0.15,0.66,1220,20
150,CATAMARCA_VALLE VIEJO,"Valle Viejo, Catamarca",UNION POR LA PATRIA,1.11,0.07,0.31,1.76,20.14,32.33,0.22,0.23,0.31,0.5,0.36,0.04,0.01,0,42.62,184,12,51,292,3346,5370,36,38,51,83,60,6,2,0,7079,63.18,28152,17786,5.48,0.2,0.93,975,36
151,CHACO_12 DE OCTUBRE,"12 De Octubre, Chaco",UNION POR LA PATRIA,0.74,0,0.25,1.5,25.62,29.67,0.27,0.11,0.43,0.23,0.24,0.91,0,0,40.01,91,0,31,184,3139,3635,33,14,53,28,30,111,0,0,4902,61.67,20599,12703,3,0.05,0.51,381,6
152,CHACO_1° DE MAYO,"1Deg De Mayo, Chaco",UNION POR LA PATRIA,0.66,0.14,0.11,0.94,28.83,28,0.39,0.18,0.14,0.4,0.22,0.75,0,0,39.26,58,12,10,83,2541,2468,34,16,12,35,19,66,0,0,3461,69.89,13067,9133,2.86,0.11,0.51,261,10
153,CHACO_2 DE ABRIL,"2 De Abril, Chaco",LA LIBERTAD AVANZA,0.53,0,0.22,1.47,25.87,36.38,0.22,0.12,0.24,0.1,0.1,1.21,0,0,33.55,22,0,9,61,1071,1506,9,5,10,4,4,50,0,0,1389,66.13,6540,4325,3.77,0.07,0.44,163,3
154,CHACO_25 DE MAYO,"25 De Mayo, Chaco",UNION POR LA PATRIA,1.43,0,0.34,1.36,24.31,23.54,0.39,0.26,0.43,0.54,0.36,0.51,0,0,46.52,235,0,56,224,4002,3875,65,43,70,89,60,84,0,0,7657,63.63,27045,17209,3.84,0.13,0.39,660,22
